participant,session,experiment,block,trial_index,condition,scenario,target_id,arm,completion_time_s,grasp_success,positioning_error_m,failed_attempts,path_length_m,straight_line_m,path_ratio,time_to_handover_s,intervention_count,correction_time_s,fitts_distance_m,fitts_width_m,fitts_id_bits,fitts_movement_time_s,assist_entered,assist_cancelled,assist_duration_s,intent_correct_at_handover,intent_switches,valid,invalid_reason,dropout_fraction,estop_events,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,nasa_tlx_raw,trust_scale,fatigue_borg,wall_clock
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,0,D0.100_W0.060,fitts,,left,0.9031,,1e-05,0,0.1,0.1,1.0,,,,0.1,0.06,1.415,0.9031,,,,,,0,"rig fault, whole session",,0,,,,,,,,,,2026-08-05T17:28:52
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,1,D0.100_W0.015,fitts,,left,0.8741,,0.0,0,0.07619,0.1,0.7619,,,,0.1,0.015,2.9386,0.8741,,,,,,0,"rig fault, whole session",,0,,,,,,,,,,2026-08-05T17:28:54
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,2,D0.160_W0.060,fitts,,left,1.1774,,1e-05,0,0.1339,0.16,0.8368,,,,0.16,0.06,1.8745,1.1774,,,,,,0,"aborted mid-trial: link DOWN to right -- BOTH arms frozen, because one arm live and one frozen on a wearer is worse than both frozen and cannot be told apart by looking",,1,,,,,,,,,,2026-08-05T17:28:55
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,3,D0.100_W0.015,fitts,,left,0.86,,0.0,0,0.07425,0.1,0.7425,,,,0.1,0.015,2.9386,0.86,,,,,,0,"rig fault, whole session",,0,,,,,,,,,,2026-08-05T17:28:57
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,4,D0.060_W0.040,fitts,,left,0.4762,,0.0,0,0.04151,0.06,0.6919,,,,0.06,0.04,1.3219,0.4762,,,,,,0,"rig fault, whole session",,0,,,,,,,,,,2026-08-05T17:28:58
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,5,D0.060_W0.025,fitts,,left,0.6985,,0.0,0,0.06,0.06,1.0,,,,0.06,0.025,1.7655,0.6985,,,,,,0,"rig fault, whole session",,0,,,,,,,,,,2026-08-05T17:28:59
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,6,D0.100_W0.060,fitts,,left,0.9002,,1e-05,0,0.1,0.1,1.0,,,,0.1,0.06,1.415,0.9002,,,,,,0,"rig fault, whole session",,0,,,,,,,,,,2026-08-05T17:29:00
FAULTTEST,20260805_172850,e1_fitts_characterisation,0,7,D0.100_W0.040,fitts,,left,0.7735,,0.0,0,0.07619,0.1,0.7619,,,,0.1,0.04,1.8074,0.7735,,,,,,0,"rig fault, whole session",,0,,,,,,,,,,2026-08-05T17:29:02
