t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop,joints_left,joints_right,ee_r_x,ee_r_y,ee_r_z,ee_r_qx,ee_r_qy,ee_r_qz,ee_r_qw,cmd_r_x,cmd_r_y,cmd_r_z,gripper_rad_right,clearance_left_m,clearance_right_m,clearance_source,ik_success_right,ik_fail_right,ik_rejected_right,vr_ctrl_left,vr_ctrl_right,autonomy_cmd,autonomy_blend,voice_utterance,voice_parse,master_joints,objects
0.0008,reach,,,,,,,,,,,,0.23920006144677117,0.4408997345301674,1.6228996047918498,-0.08960417580031012,0.4860209347647195,0.8693356671925506,0.003200061946034389,0.2392,0.4409,1.6229,0.0,ASSIST,,,,,,,,,9347.0,0.0,0.0,0.17348795502676048,,0,"[-3.09401, -1.81901, -1.16485, -0.49219, -2.07053, -0.32034, -0.01134]","[0.14088, 1.89461, 1.62867, 0.57279, -0.16508, -0.24687, 1.83396]",-0.23599178546403715,0.4387000476686821,1.6191967021961826,0.13349544684117143,0.5422964475749205,0.82879638645964,0.034497513124000956,-0.236,0.4387,1.6192,0.0,0.17348795502676048,0.170835946364265,sim,8043.0,0.0,1.0,,,"[0.2392, 0.4409, 1.6229]",,,,,
0.0582,reach,,,,,,,,,,,,0.23920006144677117,0.4408997345301674,1.6228996047918498,-0.08960417580031012,0.4860209347647195,0.8693356671925506,0.003200061946034389,0.24208461538461537,0.44206153846153845,1.5946076923076924,0.0,ASSIST,,,,,,,,,9348.0,0.0,0.0,0.17328252527707516,,0,"[-3.09351, -1.8204, -1.17164, -0.49225, -2.06702, -0.31869, -0.00789]","[0.14075, 1.89368, 1.62484, 0.5728, -0.16637, -0.24702, 1.8391]",-0.23599178546403715,0.4387000476686821,1.6191967021961826,0.13349544684117143,0.5422964475749205,0.82879638645964,0.034497513124000956,-0.236,0.4387,1.6192,0.0,0.17328252527707516,0.1711433898917779,sim,8044.0,0.0,1.0,,,"[0.24208461538461537, 0.44206153846153845, 1.5946076923076924]",,,,,
0.1115,reach,,,,,,,,,,,,0.23939776886989272,0.44106753192741077,1.6207433405849432,-0.08964472855012164,0.48602230896518583,0.8693306629813118,0.0032150010571080226,0.24496923076923077,0.44322307692307694,1.5663153846153846,0.0,ASSIST,,,,,,,,,9349.0,0.0,0.0,0.17328252527707516,,0,"[-3.07147, -1.8214, -1.17373, -0.51627, -2.0623, -0.32463, -0.00103]","[0.14047, 1.8918, 1.61717, 0.57285, -0.16889, -0.24732, 1.84932]",-0.23599076371932773,0.4387000804076219,1.6191961283114717,0.1334950398841484,0.5422963343175199,0.8287965304433969,0.03449740913601837,-0.236,0.4387,1.6192,0.0,0.17328252527707516,0.1711433898917779,sim,8045.0,0.0,1.0,,,"[0.24496923076923077, 0.44322307692307694, 1.5663153846153846]",,,,,
0.1679,reach,,,,,,,,,,,,0.2408964208086895,0.44211588792269685,1.6050893637732766,-0.08984625174648875,0.48606099734462455,0.8692878908544102,0.0033046514712639337,0.24785384615384615,0.4443846153846154,1.538023076923077,0.0,ASSIST,,,,,,,,,9350.0,0.0,0.0,0.17314879270268135,,0,"[-3.04238, -1.82225, -1.17188, -0.5462, -2.05318, -0.33294, 0.00075]","[0.14025, 1.89021, 1.61068, 0.57289, -0.17101, -0.24758, 1.85797]",-0.23599693316565007,0.4386965900878935,1.61919881610048,0.13349761278536892,0.5422963561443824,0.8287960372870483,0.034498957526549565,-0.236,0.4387,1.6192,0.0,0.17314879270268135,0.1714430724179696,sim,8046.0,0.0,1.0,,,"[0.24785384615384615, 0.4443846153846154, 1.538023076923077]",,,,,
0.2214,reach,,,,,,,,,,,,0.2408964208086895,0.44211588792269685,1.6050893637732766,-0.08984625174648875,0.48606099734462455,0.8692878908544102,0.0033046514712639337,0.2507384615384615,0.44554615384615387,1.5097307692307693,0.0,ASSIST,,,,,,,,,9351.0,0.0,0.0,0.17426467517163008,,0,"[-3.01459, -1.82364, -1.16968, -0.57175, -2.03743, -0.33997, -0.00475]","[0.14008, 1.88888, 1.60528, 0.5729, -0.17279, -0.2478, 1.86519]",-0.23599693316565007,0.4386965900878935,1.61919881610048,0.13349761278536892,0.5422963561443824,0.8287960372870483,0.034498957526549565,-0.236,0.4387,1.6192,0.0,0.17426467517163008,0.17165271397024554,sim,8047.0,0.0,1.0,,,"[0.2507384615384615, 0.44554615384615387, 1.5097307692307693]",,,,,
0.2782,reach,,,,,,,,,,,,0.24261917246333903,0.4435119934563819,1.5874159931604297,-0.09011503136695338,0.48621846897227977,0.8691711722821457,0.0035149431952680543,0.2536230769230769,0.4467076923076923,1.4814384615384615,0.0,ASSIST,,,,,,,,,9352.0,0.0,0.0,0.17680807680386587,,0,"[-2.97998, -1.82578, -1.16645, -0.60092, -2.01205, -0.34812, -0.01766]","[0.13988, 1.88717, 1.59832, 0.57292, -0.17509, -0.24808, 1.8745]",-0.23599718657812427,0.4386965735981986,1.6191981907881274,0.13349763561768874,0.5422965078645604,0.8287959349765911,0.03449894213838801,-0.236,0.4387,1.6192,0.0,0.17680807680386587,0.17191848453336264,sim,8048.0,0.0,1.0,,,"[0.2536230769230769, 0.4467076923076923, 1.4814384615384615]",,,,,
0.3302,reach,,,,,,,,,,,,0.24455227125863616,0.4449649187178698,1.568599023973115,-0.09026962069255294,0.48642600575080264,0.8690377992277256,0.00380000299656762,0.2565076923076923,0.4478692307692308,1.4531461538461539,0.0,ASSIST,,,,,,,,,9353.0,0.0,0.0,0.17979384408661236,,0,"[-2.94675, -1.8283, -1.16227, -0.62489, -1.97945, -0.3555, -0.03907]","[0.13974, 1.88598, 1.59348, 0.57294, -0.17668, -0.24827, 1.88096]",-0.23599713377112186,0.4386967726015164,1.6191971062111015,0.1334974804115946,0.5422967261287677,0.8287958224333362,0.034498815498885844,-0.236,0.4387,1.6192,0.0,0.17979384408661236,0.17216210232512938,sim,8049.0,0.0,1.0,,,"[0.2565076923076923, 0.4478692307692308, 1.4531461538461539]",,,,,
0.3882,reach,,,,,,,,,,,,0.2466512484301741,0.4466954481027495,1.5503325827268073,-0.09015205427934475,0.4867791825130333,0.8688493519313418,0.004408880770027352,0.2593923076923077,0.44903076923076923,1.4248538461538462,0.0,ASSIST,,,,,,,,,9354.0,0.0,0.0,0.17979384408661236,,0,"[-2.92282, -1.83022, -1.15767, -0.639, -1.95017, -0.36125, -0.06168]","[0.13958, 1.88441, 1.58711, 0.57296, -0.17876, -0.24854, 1.88947]",-0.23599675428396877,0.43869617767016933,1.6191979725260095,0.1334974971486313,0.5422963868545116,0.8287960360560402,0.03449895183027833,-0.236,0.4387,1.6192,0.0,0.17979384408661236,0.17216210232512938,sim,8050.0,0.0,1.0,,,"[0.2593923076923077, 0.44903076923076923, 1.4248538461538462]",,,,,
0.4408,reach,,,,,,,,,,,,0.2489175302963193,0.44853291444062016,1.5326709156655158,-0.08967423546590711,0.4872452437362221,0.8686323998885042,0.005325205533371119,0.2622769230769231,0.4501923076923077,1.3965615384615386,0.0,ASSIST,,,,,,,,,9355.0,0.0,0.0,0.18254764654332534,,0,"[-2.8936, -1.83245, -1.15013, -0.65366, -1.91062, -0.36933, -0.09487]","[0.13941, 1.88277, 1.58045, 0.57297, -0.18093, -0.24881, 1.89836]",-0.23599659404567952,0.4386960702379331,1.619197507775582,0.1334974069549985,0.5422964174470633,0.8287960318674518,0.03449892057931986,-0.236,0.4387,1.6192,0.0,0.18254764654332534,0.17236975697089676,sim,8051.0,0.0,1.0,,,"[0.2622769230769231, 0.4501923076923077, 1.3965615384615386]",,,,,
0.506,reach,,,,,,,,,,,,0.2489175302963193,0.44853291444062016,1.5326709156655158,-0.08967423546590711,0.4872452437362221,0.8686323998885042,0.005325205533371119,0.26516153846153845,0.45135384615384616,1.3682692307692308,0.0,ASSIST,,,,,,,,,9356.0,0.0,0.0,0.18512082104650665,,0,"[-2.87546, -1.83365, -1.14332, -0.66035, -1.88322, -0.37581, -0.12031]","[0.13928, 1.88133, 1.57462, 0.57299, -0.18282, -0.24906, 1.90614]",-0.23599659404567952,0.4386960702379331,1.619197507775582,0.1334974069549985,0.5422964174470633,0.8287960318674518,0.03449892057931986,-0.236,0.4387,1.6192,0.0,0.18512082104650665,0.17259864337486322,sim,8052.0,0.0,1.0,,,"[0.26516153846153845, 0.45135384615384616, 1.3682692307692308]",,,,,
