t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop,joints_left,joints_right,ee_r_x,ee_r_y,ee_r_z,ee_r_qx,ee_r_qy,ee_r_qz,ee_r_qw,cmd_r_x,cmd_r_y,cmd_r_z,gripper_rad_right,clearance_left_m,clearance_right_m,clearance_source,ik_success_right,ik_fail_right,ik_rejected_right,vr_ctrl_left,vr_ctrl_right,autonomy_cmd,autonomy_blend,voice_utterance,voice_parse,master_joints,objects
0.0005,reach,,,,,,,,,,,,0.6671000019851857,-0.044600022757689206,1.162799984134694,-0.08960366725216468,0.4860203656375421,0.8693360377096745,0.003200084335889545,0.6671,-0.0446,1.1628,0.0,DIRECT,,,,,,,,,13384.0,0.0,5.0,0.487100002008987,,0,"[-1.08989, -0.84097, -1.19032, -2.10453, -1.12857, -0.78476, -1.01001]","[-1.75706, 1.27241, 1.59212, 2.11311, -0.44535, 0.17508, 2.52137]",-0.6328999964388748,0.005399997276694213,1.1627999974519334,0.13349925144738498,0.5422969563641357,0.8287953451274195,0.03449980980098772,-0.6329,0.0054,1.1628,0.0,0.487100002008987,0.45289999643069395,sim,11150.0,0.0,2.0,,,,,,,,
0.0519,reach,,,,,,,,,,,,0.6671000019851857,-0.044600022757689206,1.162799984134694,-0.08960366725216468,0.4860203656375421,0.8693360377096745,0.003200084335889545,0.6671,-0.0446,1.1378,0.0,DIRECT,,,,,,,,,13385.0,0.0,5.0,0.4871000019851857,,0,"[-1.09045, -0.83978, -1.18872, -2.10451, -1.12969, -0.78633, -1.00908]","[-1.75701, 1.27306, 1.59274, 2.1131, -0.45007, 0.17543, 2.52593]",-0.6328999964388748,0.005399997276694213,1.1627999974519334,0.13349925144738498,0.5422969563641357,0.8287953451274195,0.03449980980098772,-0.6329,0.0054,1.1378,0.0,0.4871000019851857,0.45289999643887485,sim,11151.0,0.0,2.0,,,,,,,,
0.1094,reach,,,,,,,,,,,,0.6672832740779588,-0.044489732146116456,1.1581339587305455,-0.08938781161202031,0.4860250756789902,0.8693548227047839,0.0034113320535560506,0.6671,-0.0446,1.1128,0.0,DIRECT,,,,,,,,,13386.0,0.0,5.0,0.4871000019851857,,0,"[-1.09263, -0.84634, -1.1748, -2.08791, -1.11194, -0.79943, -1.01921]","[-1.75972, 1.28171, 1.59398, 2.10476, -0.45391, 0.18752, 2.52247]",-0.6329600048908937,0.005449056408524444,1.1608920566507896,0.1335031044640079,0.5422844675903495,0.8288041646939137,0.034469318164817186,-0.6329,0.0054,1.1128,0.0,0.4871000019851857,0.45289999643887485,sim,11152.0,0.0,2.0,,,,,,,,
0.1686,reach,,,,,,,,,,,,0.667712297127662,-0.04423696834312629,1.1411801138423352,-0.08889512132910722,0.4860302672093397,0.8694003271279704,0.0039125375498913996,0.6671,-0.0446,1.0878,0.0,DIRECT,,,,,,,,,13387.0,0.0,5.0,0.48728327407795885,,0,"[-1.09808, -0.86323, -1.14331, -2.04693, -1.07046, -0.83006, -1.04343]","[-1.7684, 1.31016, 1.59798, 2.07588, -0.46317, 0.22831, 2.50741]",-0.6332593080191509,0.005694614305751466,1.1477504301285322,0.13353792665327488,0.542244468870941,0.828831335369559,0.03430999320212013,-0.6329,0.0054,1.0878,0.0,0.48728327407795885,0.45296000489089366,sim,11153.0,0.0,2.0,,,,,,,,
0.2222,reach,,,,,,,,,,,,0.667712297127662,-0.04423696834312629,1.1411801138423352,-0.08889512132910722,0.4860302672093397,0.8694003271279704,0.0039125375498913996,0.6671,-0.0446,1.0628,0.0,DIRECT,,,,,,,,,13388.0,0.0,5.0,0.487712297127662,,0,"[-1.10325, -0.87742, -1.11886, -2.01213, -1.03913, -0.85521, -1.06222]","[-1.77456, 1.33357, 1.60184, 2.04927, -0.46931, 0.26371, 2.49317]",-0.6332593080191509,0.005694614305751466,1.1477504301285322,0.13353792665327488,0.542244468870941,0.828831335369559,0.03430999320212013,-0.6329,0.0054,1.0628,0.0,0.487712297127662,0.4532593080191509,sim,11154.0,0.0,2.0,,,,,,,,
0.2792,reach,,,,,,,,,,,,0.6681546229790724,-0.04397773972416602,1.12483285307036,-0.08839493675834183,0.4860327992203484,0.869447391227322,0.00443701763862987,0.6671,-0.0446,1.0628,0.0,DIRECT,,,,,,,,,13389.0,0.0,5.0,0.48815462297907236,,0,"[-1.10797, -0.89, -1.10015, -1.98175, -1.01478, -0.876, -1.07749]","[-1.77903, 1.35242, 1.60521, 2.02633, -0.4737, 0.29319, 2.48086]",-0.6338372711840861,0.006176694440345465,1.1345713840821592,0.13366027986402007,0.5422380038445681,0.8288294750982291,0.03397908153149648,-0.6329,0.0054,1.0628,0.0,0.48815462297907236,0.45383727118408607,sim,11155.0,0.0,2.0,,,,,,,,
0.3327,reach,,,,,,,,,,,,0.668930461775239,-0.04355283963901052,1.108926848818935,-0.08756031373415321,0.48600139174359197,0.8695442272277304,0.005354958169541244,0.6671,-0.0446,1.0628,0.0,DIRECT,,,,,,,,,13390.0,0.0,5.0,0.48815462297907236,,0,"[-1.11372, -0.90363, -1.0793, -1.94767, -0.98935, -0.89954, -1.0936]","[-1.78354, 1.37356, 1.60919, 1.99902, -0.47801, 0.32723, 2.46613]",-0.6345274848222577,0.006752064290453663,1.1211633862408334,0.13385287607938637,0.5422919081293986,0.8287798485762428,0.03356868386744416,-0.6329,0.0054,1.0628,0.0,0.48815462297907236,0.45452748482225774,sim,11156.0,0.0,2.0,,,,,,,,
0.3898,reach,,,,,,,,,,,,0.66908780498254,-0.04344480347722113,1.0927283337296194,-0.08736164758335237,0.4860297890049624,0.8695469803768786,0.00557096479668126,0.6671,-0.0446,1.0628,0.0,DIRECT,,,,,,,,,13391.0,0.0,5.0,0.48893046177523897,,0,"[-1.11886, -0.91443, -1.06108, -1.91935, -0.96895, -0.91976, -1.10641]","[-1.78699, 1.38965, 1.61218, 1.97817, -0.48114, 0.3532, 2.45474]",-0.6349723263729653,0.00711391462664368,1.1082603390830388,0.13400265345264284,0.5423680896474155,0.8287160756010813,0.033313814555030255,-0.6329,0.0054,1.0628,0.0,0.48893046177523897,0.45452748482225774,sim,11157.0,0.0,2.0,,,,,,,,
0.4451,grasp,,,,,,,,,,,,0.6685396978207441,-0.04374913668122338,1.0791235551954856,-0.0879656855391275,0.48604365748402495,0.8694821220138828,0.004943752159916005,0.6671,-0.0446,1.0628,0.42352941176470593,DIRECT,,,,,,,,,13392.0,0.0,5.0,0.48908780498253995,,0,"[-1.12515, -0.92653, -1.03915, -1.88643, -0.94586, -0.94383, -1.12081]","[-1.79157, 1.41093, 1.61609, 1.95053, -0.48518, 0.38759, 2.43953]",-0.6349704704255776,0.007099872407741181,1.09589121746967,0.13403326390423523,0.5424188367966165,0.8286773239458667,0.033328402801517665,-0.6329,0.0054,1.0628,0.0,0.48908780498253995,0.4549723263729653,sim,11158.0,0.0,2.0,,,,,,,,
0.4992,grasp,,,,,,,,,,,,0.6685396978207441,-0.04374913668122338,1.0791235551954856,-0.0879656855391275,0.48604365748402495,0.8694821220138828,0.004943752159916005,0.6671,-0.0446,1.0628,0.42352941176470593,DIRECT,,,,,,,,,13393.0,0.0,5.0,0.4885396978207441,,0,"[-1.13117, -0.93456, -1.01932, -1.86046, -0.92971, -0.9647, -1.13055]","[-1.79533, 1.42841, 1.61932, 1.92784, -0.48852, 0.41583, 2.42708]",-0.6349704704255776,0.007099872407741181,1.09589121746967,0.13403326390423523,0.5424188367966165,0.8286773239458667,0.033328402801517665,-0.6329,0.0054,1.0628,0.0,0.4885396978207441,0.45497047042557764,sim,11159.0,0.0,2.0,,,,,,,,
