t,wall,segment,left_cmd_x,left_cmd_y,left_cmd_z,left_cmd_qx,left_cmd_qy,left_cmd_qz,left_cmd_qw,left_ee_x,left_ee_y,left_ee_z,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,left_j7,left_ax,left_ay,left_az,left_clutch,left_scale,left_elev,left_azim,left_reach,left_valid,left_dropouts,left_elev_held,left_ik_success,left_ik_fail,left_ik_direct,left_ik_slewed,left_ik_rejected,right_cmd_x,right_cmd_y,right_cmd_z,right_cmd_qx,right_cmd_qy,right_cmd_qz,right_cmd_qw,right_ee_x,right_ee_y,right_ee_z,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_j7,right_ax,right_ay,right_az,right_clutch,right_scale,right_elev,right_azim,right_reach,right_valid,right_dropouts,right_elev_held,right_ik_success,right_ik_fail,right_ik_direct,right_ik_slewed,right_ik_rejected,fsr1,fsr2,btn1,btn2
49.9524,1785499076.6493,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16026688054808386,0.6523057090406601,1.2459494438422811,-0.06786099741111251,0.6234600820687057,0.5677854620412536,0.534020673936742,-0.16006547499935453,0.6521247831282805,1.245925040793212,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.35096526380242,4.5,0.27065454183034593,1.0,0.0,0.0,2617.0,0.0,2617.0,0.0,0.0,4.55,3.22,0.0,0.0
49.974,1785499076.6709,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16026688054808386,0.6523057090406601,1.2459494438422811,-0.06786099741111251,0.6234600820687057,0.5677854620412536,0.534020673936742,-0.16006547499935453,0.6521247831282805,1.245925040793212,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2617.0,0.0,2617.0,0.0,0.0,4.55,3.22,0.0,0.0
49.995,1785499076.692,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16026688054808386,0.6523057090406601,1.2459494438422811,-0.06786099741111251,0.6234600820687057,0.5677854620412536,0.534020673936742,-0.16006547499935453,0.6521247831282805,1.245925040793212,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.55,3.22,0.0,0.0
50.0167,1785499076.7136,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16026688054808386,0.6523057090406601,1.2459494438422811,-0.06786099741111251,0.6234600820687057,0.5677854620412536,0.534020673936742,-0.16006547499935453,0.6521247831282805,1.245925040793212,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.51,3.28,0.0,0.0
50.0378,1785499076.7348,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16026688054808386,0.6523057090406601,1.2459494438422811,-0.06786099741111251,0.6234600820687057,0.5677854620412536,0.534020673936742,-0.16006547499935453,0.6521247831282805,1.245925040793212,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.51,3.28,0.0,0.0
50.061,1785499076.7579,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16026688054808386,0.6523057090406601,1.2459494438422811,-0.06786099741111251,0.6234600820687057,0.5677854620412536,0.534020673936742,-0.15957152687556875,0.6520380788109248,1.245805758919041,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.51,3.28,0.0,0.0
50.0839,1785499076.7808,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16026688054808386,0.6523057090406601,1.2459494438422811,-0.06786099741111251,0.6234600820687057,0.5677854620412536,0.534020673936742,-0.15957152687556875,0.6520380788109248,1.245805758919041,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.51,3.28,0.0,0.0
50.1052,1785499076.8021,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16008145070407098,0.6520843404792765,1.2459208756889097,-0.07009978319116343,0.6181612084428909,0.5722604819170973,0.5351137090460194,-0.15957152687556875,0.6520380788109248,1.245805758919041,347.6,23.0,0.0,149.0,0.0,114.5,0.0,-0.903,0.188,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.51,3.28,0.0,0.0
50.126,1785499076.8229,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16008145070407098,0.6520843404792765,1.2459208756889097,-0.07009978319116343,0.6181612084428909,0.5722604819170973,0.5351137090460194,-0.15957152687556875,0.6520380788109248,1.245805758919041,347.7,23.1,0.0,149.0,0.0,114.5,0.0,-0.9,0.18,0.308,1.0,1.0,-77.04811441173284,4.699999999999989,0.2707006711653688,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.51,3.28,0.0,0.0
50.147,1785499076.844,left_rest_forward,,,,,,,,0.3627033226019269,0.40709185270805537,1.0171448981190263,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.16008145070407098,0.6520843404792765,1.2459208756889097,-0.07009978319116343,0.6181612084428909,0.5722604819170973,0.5351137090460194,-0.15957152687556875,0.6520380788109248,1.245805758919041,347.7,23.1,0.0,149.0,0.0,114.5,0.0,-0.9,0.18,0.308,1.0,1.0,-77.27314214062834,4.699999999999989,0.2707076329883107,1.0,0.0,0.0,2626.0,0.0,2626.0,0.0,0.0,4.51,3.28,0.0,0.0
