participant,session,experiment,block,trial_index,condition,scenario,target_id,arm,completion_time_s,grasp_success,positioning_error_m,failed_attempts,path_length_m,straight_line_m,path_ratio,time_to_handover_s,intervention_count,correction_time_s,fitts_distance_m,fitts_width_m,fitts_id_bits,fitts_movement_time_s,assist_entered,assist_cancelled,assist_duration_s,intent_correct_at_handover,intent_switches,coupling,sep_err_rms_mm,sep_err_max_mm,height_diff_rms_mm,height_diff_max_mm,tilt_rms_deg,tilt_max_deg,path_efficiency,time_above_threshold_s,min_sag_mm,rms_error_mm_left,max_error_mm_left,phase_lag_s_left,frac_on_target_left,rms_error_mm_right,speed_left,speed_right,unimanual,blocks_placed,blocks_missed,blocks_dropped,blocks_attempted,picks,success_rate,carrying_at_end,hold_disturbance_max_mm,hold_disturbance_rms_mm,hold_disturbed,time_to_first_place_s,mean_cycle_time_s,scene_faults,duration_s,samples,kind,dyad_id,role_order,wearer_id,operator_id,mounting,prior_acquaintance,wearer_stance,coordination_latency_s,anticipation_s,initiator,comm_events,comm_requests,comm_warnings,wearer_motion_rms_mm,wearer_motion_hz,sway_amplitude_mm,metronome_bpm,awareness_accuracy,awareness_confidence,wearer_borg,operator_borg,wearer_stop_events,flinch_events,valid,invalid_reason,dropout_fraction,estop_events,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,nasa_tlx_raw,trust_scale,fatigue_borg,wall_clock
P90,20260808_022805,t8,0,1,direct,S1_left_lean_forward,left,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.012770108005498,194,coordination,,,,,,,lean_forward,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2026-08-08T02:28:05
