participant,session,experiment,block,trial_index,condition,scenario,target_id,arm,completion_time_s,grasp_success,positioning_error_m,failed_attempts,path_length_m,straight_line_m,path_ratio,time_to_handover_s,intervention_count,correction_time_s,fitts_distance_m,fitts_width_m,fitts_id_bits,fitts_movement_time_s,assist_entered,assist_cancelled,assist_duration_s,intent_correct_at_handover,intent_switches,valid,invalid_reason,dropout_fraction,estop_events,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,nasa_tlx_raw,trust_scale,fatigue_borg,wall_clock
FAULTTEST,20260805_173013,e5_intent_inference,0,0,spacing0.10_dist0,mid_single,tag_0,left,3.3588,1,0.0,0,0.38471,0.38471,1.0,,0,0.0,,,,,0,0,0.0,,0,1,,0.0,0,,,,,,,,,,2026-08-05T17:30:15
FAULTTEST,20260805_173013,e5_intent_inference,0,1,spacing0.35_dist4,cluttered,tag_1,left,0.405,1,0.0,0,0.01169,0.33181,0.0352,,0,0.0,,,,,0,0,0.0,,1,1,,0.0,0,,,,,,,,,,2026-08-05T17:30:19
FAULTTEST,20260805_173013,e5_intent_inference,0,2,spacing0.35_dist1,near_pair,tag_0,left,0.5853,1,0.0,0,0.05068,0.2953,0.1716,,0,0.0,,,,,0,0,0.0,,0,0,"aborted mid-trial: link DOWN to right -- BOTH arms frozen, because one arm live and one frozen on a wearer is worse than both frozen and cannot be told apart by looking",0.0,1,,,,,,,,,,2026-08-05T17:30:20
FAULTTEST,20260805_173013,e5_intent_inference,0,3,spacing0.35_dist2,near_pair,tag_0,left,0.659,1,0.0,0,0.06,0.2953,0.2032,,0,0.0,,,,,0,0,0.0,,0,1,,0.0,0,,,,,,,,,,2026-08-05T17:30:21
FAULTTEST,20260805_173013,e5_intent_inference,0,4,spacing0.10_dist1,near_pair,tag_0,left,0.6523,1,0.0,0,0.06,0.2953,0.2032,,0,0.0,,,,,0,0,0.0,,1,1,,0.0,0,,,,,,,,,,2026-08-05T17:30:22
FAULTTEST,20260805_173013,e5_intent_inference,0,5,spacing0.05_dist4,cluttered,tag_1,left,1.058,1,0.0,0,0.10733,0.33181,0.3235,,0,0.0,,,,,0,0,0.0,,2,1,,0.0,0,,,,,,,,,,2026-08-05T17:30:23
FAULTTEST,20260805_173013,e5_intent_inference,0,6,spacing0.20_dist4,cluttered,tag_1,left,0.6587,1,0.0,0,0.06,0.33181,0.1808,,0,0.0,,,,,0,0,0.0,,3,1,,0.0,0,,,,,,,,,,2026-08-05T17:30:25
FAULTTEST,20260805_173013,e5_intent_inference,0,7,spacing0.20_dist1,near_pair,tag_0,left,0.5984,1,0.0,0,0.05308,0.2953,0.1798,,0,0.0,,,,,0,0,0.0,,0,1,,0.0,0,,,,,,,,,,2026-08-05T17:30:26
