t,wall,sim_left_j1,sim_left_j2,sim_left_j3,sim_left_j4,sim_left_j5,sim_left_j6,sim_left_j7,real_left_j1,real_left_j2,real_left_j3,real_left_j4,real_left_j5,real_left_j6,real_left_j7,master_left_x,master_left_y,master_left_z,master_left_qx,master_left_qy,master_left_qz,master_left_qw,cmd_left_x,cmd_left_y,cmd_left_z,sim_left_fresh,real_left_fresh,master_left_fresh,sim_right_j1,sim_right_j2,sim_right_j3,sim_right_j4,sim_right_j5,sim_right_j6,sim_right_j7,real_right_j1,real_right_j2,real_right_j3,real_right_j4,real_right_j5,real_right_j6,real_right_j7,master_right_x,master_right_y,master_right_z,master_right_qx,master_right_qy,master_right_qz,master_right_qw,cmd_right_x,cmd_right_y,cmd_right_z,sim_right_fresh,real_right_fresh,master_right_fresh,vr_left_engaged,vr_left_grip,vr_left_refused,vr_left_disp_m,vr_left_lag_m,vr_left_cutoff_hz,vr_left_tracked,vr_left_fresh,vr_right_engaged,vr_right_grip,vr_right_refused,vr_right_disp_m,vr_right_lag_m,vr_right_cutoff_hz,vr_right_tracked,vr_right_fresh,estop,n_detections,autonomy_left,autonomy_right
83.6866,1788063431.6052,0.4900798126715462,1.6990470433373352,-2.2757453876277185,-0.15890326329493693,-1.9795614387206155,1.3608445681733805,-0.8174227586760706,1.7112027068377271,0.6352982098818656,2.336899355462503,-1.544021970459676,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583414,0.397209,0.965545,-0.539552,0.765348,-0.179078,0.301757,,,,1,1,1,2.712878388468742,-1.6063283067939949,-0.37360460351466684,-0.48990319763571355,2.6598328298513163,0.8680928687814525,-2.426709647218761,2.7110644338709293,-1.6054365957257752,-0.363151309404295,-0.4887023105705546,2.646759213557658,0.8706085324775691,-2.423513609911259,-0.421822,0.296296,0.820597,0.445325,0.861936,0.062997,0.234058,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
83.7346,1788063431.6532,0.49023744457128127,1.6989665457276406,-2.2785395138790046,-0.15884796344452318,-1.976704526877975,1.361044969262707,-0.8175191132329016,1.7112031063118907,0.6352977438286748,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583416,0.397211,0.965547,-0.539553,0.765342,-0.179081,0.301768,,,,1,1,1,2.7123139593384367,-1.6060834896054639,-0.37072577518169875,-0.4898277624925562,2.6564105430043834,0.8685631231993906,-2.4258173045789855,2.7110644338709293,-1.6054365957257752,-0.363151309404295,-0.4887023105705546,2.646759213557658,0.8706085324775691,-2.423513609911259,-0.421822,0.296296,0.820597,0.445325,0.861936,0.062997,0.234058,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
83.7897,1788063431.7083,0.49035025765606166,1.69889838160456,-2.280007093558906,-0.1588269991073278,-1.9755524691138282,1.3611908613659605,-0.817605153240148,1.7112031063118907,0.6352977438286748,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583416,0.397211,0.965547,-0.539553,0.765342,-0.179081,0.301768,,,,1,1,1,2.711849823793624,-1.6058822466991112,-0.36835274684697294,-0.4897657816532355,2.653586445212628,0.8689498212124667,-2.4250832983785493,2.711440472216849,-1.6056704212694841,-0.3647944797968739,-0.4886895273973222,2.6483347396585493,0.8703288339840836,-2.4241346590774655,-0.421822,0.296294,0.820597,0.445324,0.861936,0.062996,0.23406,,,,1,1,1,0,0,,,,,0,1,0,0,,,,,0,1,0,0,,
83.8349,1788063431.7535,0.49035025765606166,1.69889838160456,-2.280007093558906,-0.1588269991073278,-1.9755524691138282,1.3611908613659605,-0.817605153240148,1.7112027068377271,0.6352977438286748,2.336899355462503,-1.544021970459676,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583373,0.397203,0.965536,-0.539565,0.765378,-0.179042,0.301679,,,,1,1,1,2.711849823793624,-1.6058822466991112,-0.36835274684697294,-0.4897657816532355,2.653586445212628,0.8689498212124667,-2.4250832983785493,2.711440472216849,-1.6056704212694841,-0.3647944797968739,-0.4886895273973222,2.6483347396585493,0.8703288339840836,-2.4241346590774655,-0.421822,0.296294,0.820597,0.445324,0.861936,0.062996,0.23406,,,,1,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
83.8852,1788063431.8038,0.4905663261203213,1.6987980606616866,-2.283543353827203,-0.1587312385712995,-1.9718019294426394,1.3614571952097876,-0.8177192213732063,1.7112027068377271,0.6352977438286748,2.336899355462503,-1.544021970459676,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583373,0.397203,0.965536,-0.539565,0.765378,-0.179042,0.301679,,,,1,1,0,2.711849823793624,-1.6058822466991112,-0.36835274684697294,-0.4897657816532355,2.653586445212628,0.8689498212124667,-2.4250832983785493,2.711545667079907,-1.6057897308863198,-0.36519661712147583,-0.4886628957864214,2.6486239589529315,0.8702147175313736,-2.4243983120253834,-0.421822,0.296295,0.820597,0.445325,0.861936,0.062997,0.234058,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
83.9372,1788063431.8559,0.49069450615841137,1.6987355754174551,-2.285452609830012,-0.15868173772818028,-1.9701017306152129,1.3616178321710881,-0.8177925735407543,1.7112036389441088,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583373,0.397203,0.965536,-0.539565,0.765378,-0.179042,0.301679,,,,1,1,1,2.7117826244644756,-1.6058535754029755,-0.3680106260702083,-0.48975680506096697,2.6531802042365795,0.8690062412263826,-2.4249779337536355,2.71137575740236,-1.605768425597599,-0.3627353236420246,-0.4885989799202595,2.6451802253473504,0.8705999437830536,-2.4237144122574508,-0.421822,0.296295,0.820597,0.445325,0.861936,0.062997,0.234058,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
83.9877,1788063431.9063,0.49081129495149867,1.698678643180827,-2.2871921919645253,-0.15863663598058497,-1.9685526269324383,1.361764193469735,-0.817859406966972,1.7112036389441088,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583321,0.39719,0.965516,-0.539574,0.765431,-0.178995,0.301555,,,,1,0,1,2.7114397281746525,-1.605707275117036,-0.36626489517511507,-0.48971100043429705,2.651107288848491,0.8692941341813973,-2.4244402923899573,2.71137575740236,-1.605768425597599,-0.3627353236420246,-0.4885989799202595,2.6451802253473504,0.8705999437830536,-2.4237144122574508,-0.421822,0.296295,0.820597,0.445325,0.861936,0.062997,0.234059,,,,1,0,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
84.035,1788063431.9536,0.49081129495149867,1.698678643180827,-2.2871921919645253,-0.15863663598058497,-1.9685526269324383,1.361764193469735,-0.817859406966972,1.7112036389441088,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583321,0.39719,0.965516,-0.539574,0.765431,-0.178995,0.301555,,,,1,1,1,2.710975137434426,-1.6055090526219047,-0.3638996015488539,-0.4896489396711976,2.648298692421054,0.8696842008139211,-2.4237118412327394,2.711315037329506,-1.605761501378765,-0.3623331863174227,-0.4885249440419553,2.6444867381994936,0.8706713165002677,-2.42364756691409,-0.421822,0.296295,0.820597,0.445325,0.861936,0.062997,0.234059,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
84.0872,1788063432.0058,0.49089201333504545,1.6986381700740394,-2.288324821310898,-0.1586061644201105,-1.9673459693822055,1.3618642537149515,-0.8179069820174323,1.7112031063118907,0.6352972777754841,2.336899355462503,-1.5440209051952398,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583321,0.39719,0.965516,-0.539574,0.765431,-0.178995,0.301555,,,,1,1,1,2.71086920899787,-1.6054638571473043,-0.3633603057038618,-0.4896347895837391,2.6476583218696943,0.8697731374735622,-2.42354575162847,2.711315037329506,-1.605761501378765,-0.3623331863174227,-0.4885249440419553,2.6444867381994936,0.8706713165002677,-2.42364756691409,-0.421822,0.296295,0.820597,0.445325,0.861936,0.062997,0.234059,,,,1,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
84.1493,1788063432.0679,0.4909921472476827,1.698587961802254,-2.2897298867128137,-0.15856836340824182,-1.9658490694641335,1.3619883818678296,-0.8179660004929911,1.7112031063118907,0.6352972777754841,2.336899355462503,-1.5440209051952398,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.583321,0.39719,0.965516,-0.539574,0.765431,-0.178995,0.301555,,,,1,1,0,2.710820547813978,-1.6054430953445995,-0.36311256510522333,-0.4896282893461232,2.647364149783598,0.8698139930104721,-2.4234694537330355,2.711347261578696,-1.6057764150808693,-0.3637792827893357,-0.4884924534766563,2.6459669231333596,0.8704268383121985,-2.4243125582382827,-0.421821,0.296294,0.820597,0.445325,0.861936,0.062997,0.234059,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
