t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop,joints_left,joints_right,ee_r_x,ee_r_y,ee_r_z,ee_r_qx,ee_r_qy,ee_r_qz,ee_r_qw,cmd_r_x,cmd_r_y,cmd_r_z,gripper_rad_right,clearance_left_m,clearance_right_m,clearance_source,ik_success_right,ik_fail_right,ik_rejected_right,vr_ctrl_left,vr_ctrl_right,autonomy_cmd,autonomy_blend,voice_utterance,voice_parse,master_joints,objects
0.0008,reach,,,,,,,,,,,,0.29709868184064797,0.1354013651551363,1.1627994867231202,-0.08960354880565334,0.4860201914680195,0.8693361462713458,0.0032003613714343938,0.2971,0.1354,1.1628,0.0,DIRECT,,,,,,,,,10894.0,0.0,5.0,0.11982221023360227,,0,"[-1.78826, -1.67237, -0.66629, -1.83194, -1.63996, -0.78433, 0.10324]","[-1.17395, 1.96124, 1.16101, 2.15039, -0.26186, -0.6173, 1.65476]",-0.31999997351206644,0.12499997286614101,1.2800000181548288,0.1334992779392045,0.5422969570212365,0.8287953400788456,0.03449981824313081,-0.32,0.125,1.28,0.0,0.11982221023360227,0.14080368755444653,sim,9210.0,0.0,2.0,,,,,,,,
0.0525,reach,,,,,,,,,,,,0.29709868184064797,0.1354013651551363,1.1627994867231202,-0.08960354880565334,0.4860201914680195,0.8693361462713458,0.0032003613714343938,0.2971,0.1354,1.1378,0.0,DIRECT,,,,,,,,,10895.0,0.0,5.0,0.1198220791029845,,0,"[-1.7837, -1.67635, -0.67253, -1.83207, -1.63685, -0.77632, 0.10461]","[-1.17249, 1.95759, 1.15792, 2.15035, -0.26773, -0.61841, 1.6635]",-0.31999997351206644,0.12499997286614101,1.2800000181548288,0.1334992779392045,0.5422969570212365,0.8287953400788456,0.03449981824313081,-0.32,0.125,1.28,0.0,0.1198220791029845,0.14080124917543976,sim,9211.0,0.0,2.0,,,,,,,,
0.1035,reach,,,,,,,,,,,,0.29713639925859814,0.13550345263180158,1.1598403939754747,-0.08942808276379961,0.4860611014364266,0.8693309057822961,0.0033166150411940796,0.2971,0.1354,1.1128,0.0,DIRECT,,,,,,,,,10896.0,0.0,5.0,0.1198220791029845,,0,"[-1.77564, -1.67898, -0.67398, -1.82265, -1.61753, -0.77199, 0.08744]","[-1.17065, 1.95301, 1.15403, 2.1503, -0.27507, -0.61983, 1.67445]",-0.3199994483890361,0.12500013424423467,1.2799999788587306,0.13350016305144108,0.5422978790760944,0.8287945838196494,0.03450006733359429,-0.32,0.125,1.28,0.0,0.1198220791029845,0.14080124917543976,sim,9212.0,0.0,2.0,,,,,,,,
0.1583,reach,,,,,,,,,,,,0.29713639925859814,0.13550345263180158,1.1598403939754747,-0.08942808276379961,0.4860611014364266,0.8693309057822961,0.0033166150411940796,0.2971,0.1354,1.0878,0.0,DIRECT,,,,,,,,,10897.0,0.0,5.0,0.11988061614544804,,0,"[-1.76652, -1.67888, -0.66826, -1.80317, -1.58423, -0.77563, 0.0518]","[-1.16862, 1.94802, 1.14978, 2.15025, -0.28304, -0.62145, 1.68635]",-0.3199994483890361,0.12500013424423467,1.2799999788587306,0.13350016305144108,0.5422978790760944,0.8287945838196494,0.03450006733359429,-0.32,0.125,1.28,0.0,0.11988061614544804,0.1408007442330453,sim,9213.0,0.0,2.0,,,,,,,,
0.2126,reach,,,,,,,,,,,,0.2972689980343699,0.13591517152500804,1.1495448082516202,-0.08876155758718336,0.4862770767260189,0.8692764519186288,0.0038000901640347345,0.2971,0.1354,1.0628,0.0,DIRECT,,,,,,,,,10898.0,0.0,5.0,0.12009835142563632,,0,"[-1.75992, -1.67874, -0.66293, -1.78602, -1.55766, -0.78069, 0.02239]","[-1.16705, 1.94421, 1.14653, 2.15021, -0.28909, -0.62272, 1.69543]",-0.3199994167581398,0.12500013977265895,1.2799999755353744,0.13350021352122227,0.5422979226998221,0.828794546624047,0.03450007987651991,-0.32,0.125,1.28,0.0,0.12009835142563632,0.1408007133711283,sim,9214.0,0.0,2.0,,,,,,,,
0.2678,reach,,,,,,,,,,,,0.29741040528547735,0.13655766340239678,1.1390795170366756,-0.08782651010179117,0.48674744226689715,0.8691044765293849,0.004565133794017947,0.2971,0.1354,1.0628,0.0,DIRECT,,,,,,,,,10899.0,0.0,5.0,0.12009835142563632,,0,"[-1.75322, -1.6785, -0.65529, -1.76333, -1.52688, -0.78989, -0.0133]","[-1.16499, 1.93923, 1.14228, 2.15016, -0.29698, -0.62442, 1.70726]",-0.31999997150222576,0.12499997353867742,1.2800000180302324,0.1334992811051769,0.5422969619097114,0.8287953363282629,0.03449981925198237,-0.32,0.125,1.28,0.0,0.12009835142563632,0.1408007133711283,sim,9215.0,0.0,2.0,,,,,,,,
0.3232,reach,,,,,,,,,,,,0.29749767776538527,0.13752262503380014,1.12799918329221,-0.08657373622662214,0.4876625264773045,0.8687104487931557,0.005692505874355993,0.2971,0.1354,1.0628,0.0,DIRECT,,,,,,,,,10900.0,0.0,5.0,0.1203765457001282,,0,"[-1.74825, -1.6782, -0.64855, -1.7444, -1.50248, -0.79838, -0.04224]","[-1.16348, 1.93563, 1.13919, 2.15012, -0.30265, -0.6257, 1.71579]",-0.3199992826660506,0.12500016207382753,1.2799999655725287,0.13350043362910768,0.5422980956929433,0.8287943952006527,0.03450014655956861,-0.32,0.125,1.28,0.0,0.1203765457001282,0.140801247248684,sim,9216.0,0.0,2.0,,,,,,,,
0.3774,reach,,,,,,,,,,,,0.29752185051201246,0.13808060733564037,1.1173826288450293,-0.08586075717894431,0.4882085278355596,0.8684696622478325,0.006388229835382524,0.2971,0.1354,1.0628,0.0,DIRECT,,,,,,,,,10901.0,0.0,5.0,0.12067808073138003,,0,"[-1.74278, -1.67763, -0.64032, -1.72246, -1.47464, -0.80867, -0.07562]","[-1.16177, 1.93157, 1.13571, 2.15008, -0.30902, -0.62716, 1.72539]",-0.3199994246950716,0.12500011940772132,1.2799999757377798,0.13350019316553005,0.5422978510532003,0.8287945968888653,0.0345000773284687,-0.32,0.125,1.28,0.0,0.12067808073138003,0.14080058241800647,sim,9217.0,0.0,2.0,,,,,,,,
0.4286,reach,,,,,,,,,,,,0.29752185051201246,0.13808060733564037,1.1173826288450293,-0.08586075717894431,0.4882085278355596,0.8684696622478325,0.006388229835382524,0.2971,0.1354,1.0628,0.0,DIRECT,,,,,,,,,10902.0,0.0,5.0,0.12083007016511339,,0,"[-1.73779, -1.67671, -0.6313, -1.70042, -1.44742, -0.81979, -0.10892]","[-1.15993, 1.92723, 1.13198, 2.15004, -0.3158, -0.62877, 1.73562]",-0.3199994246950716,0.12500011940772132,1.2799999757377798,0.13350019316553005,0.5422978510532003,0.8287945968888653,0.0345000773284687,-0.32,0.125,1.28,0.0,0.12083007016511339,0.14080071909332326,sim,9218.0,0.0,2.0,,,,,,,,
0.4826,reach,,,,,,,,,,,,0.2974765978163221,0.13828568975673156,1.1062552655542908,-0.08563218664439905,0.4884656690067228,0.8683454012316542,0.00668453230608727,0.2971,0.1354,1.0628,0.0,DIRECT,,,,,,,,,10903.0,0.0,5.0,0.12083007016511339,,0,"[-1.73428, -1.67576, -0.62387, -1.68347, -1.42699, -0.82888, -0.13436]","[-1.1584, 1.92368, 1.12892, 2.15, -0.32132, -0.63012, 1.74398]",-0.3199995045326422,0.1250000954003762,1.279999981248741,0.13350005748507224,0.5422977140336899,0.8287947100482138,0.03450003770162927,-0.32,0.125,1.28,0.0,0.12083007016511339,0.14080079591893538,sim,9219.0,0.0,2.0,,,,,,,,
