t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop,joints_left,joints_right,ee_r_x,ee_r_y,ee_r_z,ee_r_qx,ee_r_qy,ee_r_qz,ee_r_qw,cmd_r_x,cmd_r_y,cmd_r_z,gripper_rad_right,clearance_left_m,clearance_right_m,clearance_source,ik_success_right,ik_fail_right,ik_rejected_right,vr_ctrl_left,vr_ctrl_right,autonomy_cmd,autonomy_blend,voice_utterance,voice_parse,master_joints,objects
0.0004,reach,,,,,,,,,,,,0.23920005179586293,0.44089973327774146,1.6228996156102813,-0.08960419569693813,0.4860209138266759,0.8693356769378329,0.003200037441590958,0.2392,0.4409,1.6229,0.0,ASSIST,,,,,,,,,9281.0,0.0,0.0,0.17269042114008298,,0,"[-3.09129, -1.82701, -1.20361, -0.49254, -2.05051, -0.31086, 0.00834]","[0.13961, 1.88479, 1.58863, 0.57295, -0.17827, -0.24847, 1.88745]",-0.23599696533961126,0.43869658708175796,1.6191968888090307,0.13349741063352308,0.5422966945829258,0.8287958542114521,0.03449881795781851,-0.236,0.4387,1.6192,0.0,0.17269042114008298,0.17212092505715892,sim,7977.0,0.0,1.0,,,"[0.2392, 0.4409, 1.6229]",,hey doc oc grab the blue cube,,,
0.0525,reach,,,,,,,,,,,,0.23920005179586293,0.44089973327774146,1.6228996156102813,-0.08960419569693813,0.4860209138266759,0.8693356769378329,0.003200037441590958,0.24208461538461537,0.44206153846153845,1.5946076923076924,0.0,ASSIST,,,,,,,,,9282.0,0.0,0.0,0.17249691517901508,,0,"[-3.09093, -1.82815, -1.20913, -0.49258, -2.04766, -0.3095, 0.01113]","[0.13949, 1.8835, 1.58341, 0.57297, -0.17997, -0.24869, 1.89441]",-0.23599696533961126,0.43869658708175796,1.6191968888090307,0.13349741063352308,0.5422966945829258,0.8287958542114521,0.03449881795781851,-0.236,0.4387,1.6192,0.0,0.17249691517901508,0.1723984788763613,sim,7978.0,0.0,1.0,,,"[0.24208461538461537, 0.44206153846153845, 1.5946076923076924]",,hey doc oc grab the blue cube,,,
0.1059,reach,,,,,,,,,,,,0.23919925601119268,0.4408992166793261,1.6229005164222803,-0.08960458823251985,0.4860203995507607,0.8693359261641413,0.0031994481608836924,0.24496923076923077,0.44322307692307694,1.5663153846153846,0.0,ASSIST,,,,,,,,,9283.0,0.0,0.0,0.17249691517901508,,0,"[-3.06885, -1.82926, -1.20992, -0.51659, -2.04394, -0.31526, 0.01767]","[0.13933, 1.88189, 1.57688, 0.57298, -0.18209, -0.24897, 1.90312]",-0.23599652107171915,0.4386959612215241,1.619197738312766,0.13349741700912038,0.5422963416166655,0.8287960786842579,0.03449894895024362,-0.236,0.4387,1.6192,0.0,0.17249691517901508,0.17261501793126965,sim,7979.0,0.0,1.0,,,"[0.24496923076923077, 0.44322307692307694, 1.5663153846153846]",,hey doc oc grab the blue cube,,,
0.1627,reach,,,,,,,,,,,,0.24065634204808423,0.44191764796352684,1.6075602284334483,-0.08980587569004103,0.4860429928795099,0.869302256955516,0.0032710573702829484,0.24785384615384615,0.4443846153846154,1.538023076923077,0.0,ASSIST,,,,,,,,,9284.0,0.0,0.0,0.17234402273445948,,0,"[-3.03504, -1.83083, -1.20776, -0.55093, -2.03314, -0.32403, 0.01946]","[0.13918, 1.88012, 1.56973, 0.573, -0.1844, -0.24927, 1.91265]",-0.2359963651104178,0.4386959366929709,1.6191969574917595,0.13349728403933134,0.5422964404342473,0.8287960386297555,0.034498872417685456,-0.236,0.4387,1.6192,0.0,0.17234402273445948,0.17261501793126965,sim,7980.0,0.0,1.0,,,"[0.24785384615384615, 0.4443846153846154, 1.538023076923077]",,hey doc oc grab the blue cube,,,
0.2155,reach,,,,,,,,,,,,0.24232290505319842,0.4431975421212543,1.5903884393918557,-0.09005200220685888,0.4861598028072424,0.86921085255216,0.0034317398657636848,0.2507384615384615,0.44554615384615387,1.5097307692307693,0.0,ASSIST,,,,,,,,,9285.0,0.0,0.0,0.17325253283948167,,0,"[-3.00637, -1.83265, -1.20544, -0.5771, -2.01688, -0.33061, 0.01363]","[0.13904, 1.87842, 1.56286, 0.57301, -0.18661, -0.24957, 1.9218]",-0.23599594716182354,0.4386954979999168,1.6191970965507938,0.1334972231940778,0.5422962453335541,0.8287961741567131,0.03449891882067329,-0.236,0.4387,1.6192,0.0,0.17325253283948167,0.1728668699235701,sim,7981.0,0.0,1.0,,,"[0.2507384615384615, 0.44554615384615387, 1.5097307692307693]",,hey doc oc grab the blue cube,,,
0.2668,reach,,,,,,,,,,,,0.24232290505319842,0.4431975421212543,1.5903884393918557,-0.09005200220685888,0.4861598028072424,0.86921085255216,0.0034317398657636848,0.2536230769230769,0.4467076923076923,1.4814384615384615,0.0,ASSIST,,,,,,,,,9286.0,0.0,0.0,0.17554280808037304,,0,"[-2.97731, -1.83491, -1.20254, -0.60058, -1.99346, -0.33662, 0.00046]","[0.13894, 1.87707, 1.55741, 0.57302, -0.18835, -0.24981, 1.92905]",-0.23599594716182354,0.4386954979999168,1.6191970965507938,0.1334972231940778,0.5422962453335541,0.8287961741567131,0.03449891882067329,-0.236,0.4387,1.6192,0.0,0.17554280808037304,0.17315554596265964,sim,7982.0,0.0,1.0,,,"[0.2536230769230769, 0.4467076923076923, 1.4814384615384615]",,hey doc oc grab the blue cube,,,
0.3222,reach,,,,,,,,,,,,0.24436653785789295,0.444864509974389,1.5704010401327795,-0.09025611369754055,0.4864011263156048,0.869053280308108,0.003764869831052506,0.2565076923076923,0.4478692307692308,1.4531461538461539,0.0,ASSIST,,,,,,,,,9287.0,0.0,0.0,0.17870223564917662,,0,"[-2.94433, -1.83779, -1.19818, -0.62374, -1.95944, -0.34323, -0.02278]","[0.13883, 1.87536, 1.55048, 0.57303, -0.19056, -0.25012, 1.93827]",-0.23599583202351757,0.43869552395255773,1.6191961300414823,0.1334970662665963,0.5422963792801105,0.8287961161770241,0.03449881342561407,-0.236,0.4387,1.6192,0.0,0.17870223564917662,0.17342783120345046,sim,7983.0,0.0,1.0,,,"[0.2565076923076923, 0.4478692307692308, 1.4531461538461539]",,hey doc oc grab the blue cube,,,
0.3767,reach,,,,,,,,,,,,0.24631698901205656,0.4464594096342841,1.5528933093601198,-0.0902251888892993,0.4866916643663439,0.8688915820366543,0.004249446087238777,0.2593923076923077,0.44903076923076923,1.4248538461538462,0.0,ASSIST,,,,,,,,,9288.0,0.0,0.0,0.17870223564917662,,0,"[-2.92002, -1.8399, -1.19368, -0.63859, -1.93014, -0.34852, -0.04528]","[0.13873, 1.87375, 1.54403, 0.57304, -0.1926, -0.25041, 1.94685]",-0.2359955373102551,0.43869521248418974,1.6191961516395574,0.13349702775878375,0.5422962469257888,0.8287962077953324,0.03449884192043089,-0.236,0.4387,1.6192,0.0,0.17870223564917662,0.17342783120345046,sim,7984.0,0.0,1.0,,,"[0.2593923076923077, 0.44903076923076923, 1.4248538461538462]",,hey doc oc grab the blue cube,,,
0.4321,reach,,,,,,,,,,,,0.24844257066589798,0.44820386022589365,1.5363962748219206,-0.0897773965885164,0.48713004622853995,0.8686876423774824,0.0051104895871027225,0.2622769230769231,0.4501923076923077,1.3965615384615386,0.0,ASSIST,,,,,,,,,9289.0,0.0,0.0,0.1812847113327435,,0,"[-2.89451, -1.84191, -1.18678, -0.65134, -1.89488, -0.35527, -0.07541]","[0.13865, 1.87216, 1.53762, 0.57305, -0.19461, -0.2507, 1.95535]",-0.2359952599357559,0.43869491439903496,1.6191960913904444,0.1334969842693054,0.5422961296985263,0.8287962907343841,0.034498860414894285,-0.236,0.4387,1.6192,0.0,0.1812847113327435,0.17365649678569242,sim,7985.0,0.0,1.0,,,"[0.2622769230769231, 0.4501923076923077, 1.3965615384615386]",,hey doc oc grab the blue cube,,,
0.4841,reach,,,,,,,,,,,,0.25091943326987987,0.4502427280955926,1.519445660047174,-0.08860820536806992,0.4879786655352197,0.8683244785644653,0.00616505066207404,0.26516153846153845,0.45135384615384616,1.3682692307692308,0.0,ASSIST,,,,,,,,,9290.0,0.0,0.0,0.1836962430718374,,0,"[-2.87861, -1.84297, -1.1808, -0.65744, -1.87123, -0.36066, -0.09801]","[0.13861, 1.87123, 1.53385, 0.57305, -0.1958, -0.25088, 1.96035]",-0.23599507823417096,0.43869472829774236,1.6191957681770761,0.13349691704150468,0.5422960909180639,0.8287963277956318,0.03449883980478719,-0.236,0.4387,1.6192,0.0,0.1836962430718374,0.17390160632924057,sim,7986.0,0.0,1.0,,,"[0.26516153846153845, 0.45135384615384616, 1.3682692307692308]",,hey doc oc grab the blue cube,,,
