t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop,joints_left,joints_right,ee_r_x,ee_r_y,ee_r_z,ee_r_qx,ee_r_qy,ee_r_qz,ee_r_qw,cmd_r_x,cmd_r_y,cmd_r_z,gripper_rad_right,clearance_left_m,clearance_right_m,clearance_source,ik_success_right,ik_fail_right,ik_rejected_right,vr_ctrl_left,vr_ctrl_right,autonomy_cmd,autonomy_blend,voice_utterance,voice_parse,master_joints,objects
0.001,reach,,,,,,,,,,,,0.4770888597909434,0.08040483501396495,1.1627970501634193,-0.08960349395191215,0.4860162394931953,0.8693383699243636,0.0031980302926906943,0.2971,0.1354,1.1628,0.0,ASSIST,,,,,,,,,13053.0,0.0,5.0,0.2970888597909434,,0,"[-1.46348, -1.45511, -1.07871, -2.06359, -1.50076, -0.39006, -0.1881]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56835, -0.73641, 2.14586]",-0.3199999565061483,0.12499994363639805,1.2800000357369024,0.13349929012475945,0.5422969858615782,0.8287953197261323,0.034499806690627015,-0.32,0.125,1.28,0.0,0.2970888597909434,0.14080122915233007,sim,10868.0,0.0,2.0,,,"[0.2971, 0.1354, 1.1628]",,,,,
0.0582,reach,,,,,,,,,,,,0.4709946143854609,0.08399111732493264,1.160879449981451,-0.08942281641911598,0.4864576347869356,0.8691016917910664,0.004977829555102859,0.2971,0.1354,1.1378,0.0,ASSIST,,,,,,,,,13056.0,0.0,5.0,0.2970888597909434,,0,"[-1.47241, -1.47925, -1.07024, -2.04871, -1.49854, -0.39076, -0.1675]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56835, -0.73641, 2.14587]",-0.31999996521393126,0.12499995490107374,1.280000028592148,0.13349928216640156,0.5422969796951181,0.8287953250477729,0.03449980657285332,-0.32,0.125,1.28,0.0,0.2970888597909434,0.1408012291523712,sim,10871.0,0.0,2.0,,,"[0.2971, 0.1354, 1.1378]",,,,,
0.1197,reach,,,,,,,,,,,,0.4550895622526346,0.09248254591652116,1.1551903713760918,-0.08710902565830907,0.48773221455476024,0.868608459080282,0.006974908497431138,0.2971,0.1354,1.1128,0.0,ASSIST,,,,,,,,,13057.0,0.0,5.0,0.2909946143854609,,0,"[-1.48389, -1.50908, -1.05469, -2.02669, -1.48791, -0.39845, -0.15309]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56836, -0.73641, 2.14587]",-0.31999997827980775,0.1249999718034881,1.2800000178715323,0.13349927022503116,0.5422969704426325,0.828795333032678,0.03449980639625205,-0.32,0.125,1.28,0.0,0.2909946143854609,0.1408012390106572,sim,10872.0,0.0,2.0,,,"[0.2971, 0.1354, 1.1128]",,,,,
0.1708,reach,,,,,,,,,,,,0.4550895622526346,0.09248254591652116,1.1551903713760918,-0.08710902565830907,0.48773221455476024,0.868608459080282,0.006974908497431138,0.2971,0.1354,1.0878,0.0,ASSIST,,,,,,,,,13058.0,0.0,5.0,0.2750895622526346,,0,"[-1.4974, -1.54347, -1.03238, -1.99584, -1.46674, -0.41316, -0.14713]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56836, -0.73641, 2.14587]",-0.31999997827980775,0.1249999718034881,1.2800000178715323,0.13349927022503116,0.5422969704426325,0.828795333032678,0.03449980639625205,-0.32,0.125,1.28,0.0,0.2750895622526346,0.14080125380284111,sim,10873.0,0.0,2.0,,,"[0.2971, 0.1354, 1.0878]",,,,,
0.2288,reach,,,,,,,,,,,,0.43760199836312624,0.1012171215386995,1.1470929254806772,-0.08383147380062128,0.48983552250828116,0.8677410922244546,0.007670837931121802,0.2971,0.1354,1.0628,0.0,ASSIST,,,,,,,,,13059.0,0.0,5.0,0.2750895622526346,,0,"[-1.50955, -1.57147, -1.00687, -1.9604, -1.43718, -0.4349, -0.15601]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56836, -0.73641, 2.14587]",-0.31999997827971915,0.12499997180321226,1.2800000178716275,0.13349927022506045,0.5422969704429381,0.8287953330324754,0.03449980639620439,-0.32,0.125,1.28,0.0,0.2750895622526346,0.14080125380284111,sim,10874.0,0.0,2.0,,,"[0.2971, 0.1354, 1.0628]",,,,,
0.288,reach,,,,,,,,,,,,0.4226678178383399,0.10901504762780084,1.136177091074802,-0.08027935362708605,0.49315583108014904,0.8661892275440378,0.008292993399717504,0.2971,0.1354,1.0628,0.0,ASSIST,,,,,,,,,13060.0,0.0,5.0,0.25760199836312625,,0,"[-1.51944, -1.59184, -0.98174, -1.92511, -1.40543, -0.46043, -0.17461]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56836, -0.73641, 2.14587]",-0.31999997827971005,0.12499997180320149,1.280000017871629,0.13349927022507016,0.5422969704429733,0.8287953330324533,0.034499806396142196,-0.32,0.125,1.28,0.0,0.25760199836312625,0.14080125380272365,sim,10875.0,0.0,2.0,,,"[0.2971, 0.1354, 1.0628]",,,,,
0.3394,reach,,,,,,,,,,,,0.4103888632027895,0.11492640367297374,1.1261844745993879,-0.07765349388224377,0.4958170299809183,0.8649038550379359,0.008759521065614876,0.2971,0.1354,1.0628,0.0,ASSIST,,,,,,,,,13061.0,0.0,5.0,0.2426678178383399,,0,"[-1.52577, -1.60424, -0.96534, -1.90161, -1.38511, -0.47746, -0.18722]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56836, -0.73641, 2.14587]",-0.31999997827973337,0.12499997180318728,1.280000017871632,0.13349927022503516,0.5422969704429818,0.8287953330324572,0.034499806396053996,-0.32,0.125,1.28,0.0,0.2426678178383399,0.14080125380271344,sim,10876.0,0.0,2.0,,,"[0.2971, 0.1354, 1.0628]",,,,,
0.3985,reach,,,,,,,,,,,,0.4103888632027895,0.11492640367297374,1.1261844745993879,-0.07765349388224377,0.4958170299809183,0.8649038550379359,0.008759521065614876,0.2971,0.1354,1.0628,0.0,ASSIST,,,,,,,,,13062.0,0.0,5.0,0.23044152781350574,,0,"[-1.53683, -1.62552, -0.93684, -1.86058, -1.3503, -0.50707, -0.20885]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56836, -0.73641, 2.14587]",-0.31999997827973337,0.12499997180318728,1.280000017871632,0.13349927022503516,0.5422969704429818,0.8287953330324572,0.034499806396053996,-0.32,0.125,1.28,0.0,0.23044152781350574,0.14080125380273512,sim,10877.0,0.0,2.0,,,"[0.2971, 0.1354, 1.0628]",,,,,
0.4582,reach,,,,,,,,,,,,0.39703909637692947,0.12040987379444917,1.1159745951368396,-0.07611282647376676,0.49793928182751035,0.8638166111105909,0.009174509724852517,0.2971,0.1354,1.0628,0.0,ASSIST,,,,,,,,,13063.0,0.0,5.0,0.21728859801777553,,0,"[-1.54636, -1.64373, -0.91231, -1.82538, -1.32054, -0.53255, -0.22735]","[-1.06309, 1.7406, 0.96042, 2.14762, -0.56836, -0.73641, 2.14588]",-0.3199999782797742,0.12499997180317174,1.2800000178716362,0.1334992702249768,0.5422969704429716,0.8287953330324771,0.034499806395959336,-0.32,0.125,1.28,0.0,0.21728859801777553,0.14080125380277408,sim,10878.0,0.0,2.0,,,"[0.2971, 0.1354, 1.0628]",,,,,
0.5185,reach,,,,,,,,,,,,0.3829136141777373,0.12507235002122136,1.106214534848173,-0.07561703033419356,0.49902711022994006,0.8632308084496919,0.009304801034108173,0.2971,0.1354,1.0628,0.0,ASSIST,,,,,,,,,13064.0,0.0,5.0,0.20347262851261796,,0,"[-1.55599, -1.6618, -0.88762, -1.79022, -1.29108, -0.55819, -0.2457]","[-1.06309, 1.7406, 0.96041, 2.14762, -0.56836, -0.73641, 2.14588]",-0.31999997827980053,0.12499997180315886,1.2800000178716389,0.13349927022493865,0.5422969704429728,0.8287953330324859,0.03449980639588075,-0.32,0.125,1.28,0.0,0.20347262851261796,0.14080125380277408,sim,10879.0,0.0,2.0,,,"[0.2971, 0.1354, 1.0628]",,,,,
