t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop
0.5012,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5575.0,0.0,-1.0,0.0,0
0.5029,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5575.0,0.0,-1.0,0.0,0
0.5082,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5575.0,0.0,-1.0,0.0,0
0.5131,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5575.0,0.0,-1.0,0.0,0
0.5157,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5576.0,0.0,-1.0,0.0,0
0.5175,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5576.0,0.0,-1.0,0.0,0
0.5205,reach,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5576.0,0.0,-1.0,0.0,0
0.5216,reach,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.0,0.0,0.0,1.0,0.40824829046386296,0.40824829046386324,-0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5576.0,0.0,-1.0,0.0,0
0.522,reach,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.0,0.0,0.0,1.0,0.40824829046386296,0.40824829046386324,-0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.7929,DIRECT,tag_1,0.6310884548005475,0.26217690960109513,0,"[0.3689115451994524, 0.6310884548005475]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5576.0,0.0,-1.0,0.0,0
0.5226,reach,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.0,0.0,0.0,1.0,0.40824829046386296,0.40824829046386324,-0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.5185202041028867,0.21477979589711327,1.3908404082057735,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5576.0,0.0,-1.0,0.0,0
