t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop
0.5049,reach,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.0,0.0,0.0,1.0,-0.40824829046386296,-0.4082482904638633,0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5620.0,0.0,-1.0,0.0,0
0.5065,reach,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.0,0.0,0.0,1.0,-0.40824829046386296,-0.4082482904638633,0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5620.0,0.0,-1.0,0.0,0
0.5083,reach,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.0,0.0,0.0,1.0,-0.40824829046386296,-0.4082482904638633,0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5620.0,0.0,-1.0,0.0,0
0.5109,reach,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.0,0.0,0.0,1.0,-0.40824829046386296,-0.4082482904638633,0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5621.0,0.0,-1.0,0.0,0
0.5126,reach,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.0,0.0,0.0,1.0,-0.40824829046386296,-0.4082482904638633,0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.44399489742783194,0.28930510257216807,1.241789794855664,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5621.0,0.0,-1.0,0.0,0
0.5155,reach,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.0,0.0,0.0,1.0,-0.40824829046386296,-0.4082482904638633,0.8164965809277259,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5621.0,0.0,-1.0,0.0,0
0.5164,reach,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.0,0.0,0.0,1.0,0.21753892156714136,0.5727784929236897,-0.790317414490831,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5621.0,0.0,-1.0,0.0,0
0.5169,reach,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.0,0.0,0.0,1.0,0.21753892156714136,0.5727784929236897,-0.790317414490831,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5621.0,0.0,-1.0,0.0,0
0.5177,reach,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.0,0.0,0.0,1.0,0.21753892156714136,0.5727784929236897,-0.790317414490831,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5621.0,0.0,-1.0,0.0,0
0.5186,reach,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.0,0.0,0.0,1.0,0.21753892156714136,0.5727784929236897,-0.790317414490831,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.4434728040160708,0.29067977095518494,1.239893033060886,0.7929,DIRECT,tag_0,0.6613083824812817,0.32261676496256336,0,"[0.6613083824812817, 0.3386916175187183]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,5621.0,0.0,-1.0,0.0,0
