t,wall,sim_left_j1,sim_left_j2,sim_left_j3,sim_left_j4,sim_left_j5,sim_left_j6,sim_left_j7,real_left_j1,real_left_j2,real_left_j3,real_left_j4,real_left_j5,real_left_j6,real_left_j7,master_left_x,master_left_y,master_left_z,master_left_qx,master_left_qy,master_left_qz,master_left_qw,cmd_left_x,cmd_left_y,cmd_left_z,sim_left_fresh,real_left_fresh,master_left_fresh,sim_right_j1,sim_right_j2,sim_right_j3,sim_right_j4,sim_right_j5,sim_right_j6,sim_right_j7,real_right_j1,real_right_j2,real_right_j3,real_right_j4,real_right_j5,real_right_j6,real_right_j7,master_right_x,master_right_y,master_right_z,master_right_qx,master_right_qy,master_right_qz,master_right_qw,cmd_right_x,cmd_right_y,cmd_right_z,sim_right_fresh,real_right_fresh,master_right_fresh,vr_left_engaged,vr_left_grip,vr_left_refused,vr_left_disp_m,vr_left_lag_m,vr_left_cutoff_hz,vr_left_tracked,vr_left_fresh,vr_right_engaged,vr_right_grip,vr_right_refused,vr_right_disp_m,vr_right_lag_m,vr_right_cutoff_hz,vr_right_tracked,vr_right_fresh,estop,n_detections,autonomy_left,autonomy_right
2.2911,1788063453.4806,0.5018147505831981,1.698695933860128,-2.3377082657984904,-0.15481897810156894,-1.9921413024515315,1.3749252245837638,-0.8178179070332449,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576446,0.38788,0.95385,-0.535021,0.781873,-0.178834,0.265416,,,,1,1,0,2.657201779167698,-1.5913641404746066,-0.09612890699258485,-0.4816309789441448,2.3404162072266783,0.922320382355715,-2.3549816427609405,2.663383996662478,-1.592621464560314,-0.11685524757493285,-0.4822420143982404,2.3612590236373485,0.9159724855908425,-2.361365816397061,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.3427,1788063453.5321,0.5018032207086993,1.6987018813746275,-2.337262075907017,-0.15480633181809994,-1.993089425934617,1.3748943599917416,-0.8177959094224809,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576517,0.388114,0.954141,-0.535312,0.781339,-0.17885,0.266389,,,,1,1,1,2.6571822252649806,-1.5913587266594549,-0.09603370905132677,-0.4816348972417329,2.34030837971903,0.9223389438628863,-2.354958291705611,2.6632361912219786,-1.592687510955348,-0.11677854853553857,-0.48226598284805106,2.3611106855646313,0.916045789099847,-2.361263817327311,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.3957,1788063453.5851,0.5018328093519115,1.6986790406426373,-2.3360064016491697,-0.154797391559528,-1.9951925052125783,1.3749132683768104,-0.8178160202352279,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576517,0.388114,0.954141,-0.535312,0.781339,-0.17885,0.266389,,,,1,0,1,2.657156170599728,-1.5913568513613394,-0.09590921616949763,-0.4816278330687791,2.3401707886256613,0.9223685429832583,-2.3549337808974933,2.6632361912219786,-1.592687510955348,-0.11677854853553857,-0.48226598284805106,2.3611106855646313,0.916045789099847,-2.361263817327311,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.4426,1788063453.632,0.5018732288770316,1.6986506444131078,-2.3351798314352057,-0.1548005027158537,-1.9963861129184763,1.3749614204722018,-0.817856945897738,1.7112003099927462,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576489,0.388129,0.954155,-0.53534,0.78133,-0.17881,0.266386,,,,1,1,1,2.657143032787377,-1.5913584765994326,-0.09584757544973838,-0.4816183547767685,2.3401043395948307,0.9223858117876632,-2.3549246016093064,2.663119012134015,-1.592723729946173,-0.11617401096809057,-0.4823117892188004,2.360563672276729,0.9162531161907097,-2.3610899129081284,-0.421315,0.296601,0.820945,0.445871,0.861622,0.063611,0.234011,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.4916,1788063453.681,0.5019923790145701,1.698598246076898,-2.337866389230576,-0.15476886986830832,-1.9929599687888475,1.3751136866311438,-0.8179381551307173,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.57644,0.388038,0.954039,-0.535234,0.781556,-0.178776,0.26596,,,,1,1,1,2.6571248396442133,-1.5913607272168502,-0.09576221584729483,-0.48160522930969046,2.340012321479587,0.9224097254973738,-2.354911890200462,2.662846304438391,-1.5927487636604198,-0.11558598499940108,-0.4823948798448109,2.359958602077063,0.9163768200233439,-2.3609594180147147,-0.421315,0.296601,0.820945,0.445871,0.861622,0.063611,0.234011,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.5636,1788063453.7531,0.5020893389264246,1.698559566808237,-2.340389951083179,-0.15473576471590592,-1.9890669996369563,1.3752370891212689,-0.8179979483981267,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576447,0.387935,0.953919,-0.535098,0.781754,-0.178819,0.26562,,,,1,0,1,2.6571248396442133,-1.5913607272168502,-0.09576221584729483,-0.48160522930969046,2.340012321479587,0.9224097254973738,-2.354911890200462,2.662846304438391,-1.5927487636604198,-0.11558598499940108,-0.4823948798448109,2.359958602077063,0.9163768200233439,-2.3609594180147147,-0.421315,0.296601,0.820945,0.445871,0.861622,0.063611,0.234011,,,,1,0,0,0,0,,,,,0,1,0,0,,,,,0,1,0,0,,
2.5916,1788063453.781,0.5022067324384711,1.698516268057732,-2.342484462805586,-0.15467832993804562,-1.9857504287984336,1.3753730791679983,-0.8180548287306169,1.7112003099927462,0.6352986759350563,2.336899621778612,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576699,0.388206,0.954258,-0.535364,0.781064,-0.178993,0.266996,,,,1,1,1,2.6571248396442133,-1.5913607272168502,-0.09576221584729483,-0.48160522930969046,2.340012321479587,0.9224097254973738,-2.354911890200462,2.662782921204447,-1.5927998963533492,-0.11522539298780435,-0.4824598609754088,2.3595980100654663,0.9165099780778478,-2.360847298932822,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.6416,1788063453.831,0.5022878079080577,1.6984785068793553,-2.3432687108184727,-0.15465325166177546,-1.9863489357953013,1.3754670186067484,-0.8181057831917498,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576604,0.388124,0.954153,-0.53529,0.781285,-0.17892,0.266545,,,,1,1,1,2.6571248396442133,-1.5913607272168502,-0.09576221584729483,-0.48160522930969046,2.340012321479587,0.9224097254973738,-2.354911890200462,2.662528056688126,-1.5929751323530765,-0.11457717957847907,-0.4825727790056282,2.358888543951069,0.916709781738631,-2.360664606082043,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.6911,1788063453.8805,0.5023532931451555,1.6984450289883346,-2.3445212444798758,-0.15464421215645682,-1.9864502118910539,1.3755497008160538,-0.8181560954351036,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576604,0.388124,0.954153,-0.53529,0.781285,-0.17892,0.266545,,,,1,0,1,2.6571117856164004,-1.5913588546223287,-0.09569941838120416,-0.48160383899287373,2.3399423386900393,0.9224237044451884,-2.35489848228257,2.662528056688126,-1.5929751323530765,-0.11457717957847907,-0.4825727790056282,2.358888543951069,0.916709781738631,-2.360664606082043,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,0,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.7414,1788063453.9308,0.5025013942549127,1.69838327183372,-2.347083447748686,-0.15459311270727666,-1.9839961988331516,1.3757289567013202,-0.8182440556566009,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576604,0.388124,0.954153,-0.53529,0.781285,-0.17892,0.266545,,,,1,1,0,2.657026866388887,-1.5913466729966654,-0.09529090750726335,-0.48159479468626043,2.33948708575869,0.9225146404740445,-2.3548112609248153,2.6624353786821917,-1.5930070902861575,-0.11412604008981964,-0.482633499078482,2.3583367369732047,0.9169228346258373,-2.360495229036714,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.7966,1788063453.986,0.5027100785122331,1.6982849811900882,-2.350683257715102,-0.15453573489298333,-1.9787497820484967,1.3759823096624297,-0.8183846894987998,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576344,0.387981,0.953971,-0.535199,0.781712,-0.178702,0.26562,,,,1,1,1,2.6569915726773075,-1.5913416101293347,-0.09512112422750407,-0.48159103573603923,2.339297875774978,0.9225524348589982,-2.3547750104131904,2.662249490038104,-1.5930177429305177,-0.11339313815782984,-0.4826601306893828,2.357641385612585,0.9171083903747886,-2.360253680325844,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234011,,,,1,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.8412,1788063454.0306,0.5027100785122331,1.6982849811900882,-2.350683257715102,-0.15453573489298333,-1.9787497820484967,1.3759823096624297,-0.8183846894987998,1.7112003099927462,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576526,0.388119,0.954145,-0.535313,0.781336,-0.178842,0.266402,,,,1,1,1,2.6569634956917354,-1.5913375934869554,-0.09498607052274816,-0.4815880622576916,2.339147393186769,0.9225825054202689,-2.354746202786407,2.662249490038104,-1.5930177429305177,-0.11339313815782984,-0.4826601306893828,2.357641385612585,0.9171083903747886,-2.360253680325844,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234012,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.8917,1788063454.0812,0.5027100785122331,1.6982849811900882,-2.350683257715102,-0.15453573489298333,-1.9787497820484967,1.3759823096624297,-0.8183846894987998,1.7112003099927462,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576571,0.388151,0.954186,-0.535338,0.781248,-0.178876,0.266588,,,,1,0,1,2.6569126834995203,-1.5913301821196397,-0.09478440128561649,-0.4815825729552132,2.33895476392631,0.9226366024915875,-2.354694303914613,2.662249490038104,-1.5930177429305177,-0.11339313815782984,-0.4826601306893828,2.357641385612585,0.9171083903747886,-2.360253680325844,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234012,,,,1,0,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.9428,1788063454.1322,0.5028741403903603,1.6982089284895259,-2.353001212221877,-0.1544983468197102,-1.9773255243156385,1.376182412727597,-0.8184963074694867,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576507,0.388106,0.95413,-0.535304,0.78137,-0.178827,0.266329,,,,1,1,1,2.6568624438052155,-1.591323332720222,-0.09451552255458243,-0.48157677690349127,2.3386348228089124,0.9226909325144882,-2.354642700196344,2.6619632002209204,-1.5930411787481105,-0.11256542769103321,-0.48268889282915567,2.3568166046229875,0.917330964062892,-2.360028110581514,-0.421314,0.296602,0.820944,0.445871,0.861622,0.06361,0.234012,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
2.9963,1788063454.1858,0.503000594996639,1.6981502507774815,-2.3547702210796184,-0.15446810380195466,-1.9759315132338602,1.3763358701072383,-0.8185816021720128,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514761874469198,-2.259110284234051,0.576507,0.388106,0.95413,-0.535304,0.78137,-0.178827,0.266329,,,,1,1,0,2.656833314402552,-1.5913193613801015,-0.09435962437621281,-0.4815734163033363,2.3384493182240167,0.9227224335245102,-2.354612779920968,2.6617570715525485,-1.593060353507959,-0.11220004198947434,-0.4827112633823123,2.356393162009665,0.9174622579046329,-2.359920785189584,-0.421314,0.296597,0.820942,0.445857,0.861625,0.063605,0.234024,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.0444,1788063454.2339,0.5030970960194366,1.6981049673588464,-2.35627442177142,-0.1544459829459102,-1.9744027107474484,1.3764533544217747,-0.818647348551854,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514761874469198,-2.259110284234051,0.576507,0.388106,0.95413,-0.535304,0.78137,-0.178827,0.266329,,,,1,0,1,2.656827772488839,-1.5913185935403358,-0.09433295429635033,-0.48157278235505735,2.3384196022614847,0.9227283991997012,-2.354607108123366,2.6617570715525485,-1.593060353507959,-0.11220004198947434,-0.4827112633823123,2.356393162009665,0.9174622579046329,-2.359920785189584,-0.421314,0.296597,0.820942,0.445857,0.861625,0.063605,0.234024,,,,1,0,1,0,0,,,,,0,1,0,0,,,,,0,1,0,0,,
3.0912,1788063454.2806,0.5032118372203263,1.6980498816922207,-2.3584426625587644,-0.1544220407584431,-1.9714400320437244,1.3765939726532201,-0.818727136285391,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514761874469198,-2.259110284234051,0.576412,0.388026,0.954033,-0.535239,0.781576,-0.178758,0.265902,,,,1,1,1,2.6567451152416637,-1.5913139971900452,-0.09395636036756869,-0.4815469912340174,2.3380190266629532,0.9228238938095676,-2.354531037822994,2.6616580019599976,-1.593091778808822,-0.11172759721209428,-0.4827916908472327,2.3557747760045484,0.9176677207827325,-2.3596856280653298,-0.421314,0.296601,0.820944,0.44587,0.861621,0.063611,0.234012,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.1422,1788063454.3316,0.5032276853199964,1.6980459851374083,-2.358643534743966,-0.15441083469077657,-1.9712376516664112,1.3766120232130015,-0.8187318774821962,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576504,0.388107,0.954135,-0.53531,0.781364,-0.178824,0.266336,,,,1,1,1,2.6566906422815366,-1.591299986065943,-0.09370189092615346,-0.4815559206463115,2.3377383402662373,0.9228763081535902,-2.3544673959047557,2.6616580019599976,-1.593091778808822,-0.11172759721209428,-0.4827916908472327,2.3557747760045484,0.9176677207827325,-2.3596856280653298,-0.421314,0.296601,0.820943,0.445867,0.861622,0.063609,0.234015,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.2011,1788063454.3906,0.5033063222038512,1.6980266507733777,-2.359640244950619,-0.15435523116354616,-1.9702334579424665,1.3767015885112124,-0.8187554028858893,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576505,0.388107,0.954134,-0.535309,0.781365,-0.178824,0.266335,,,,1,1,1,2.6566511044449395,-1.5912941729879353,-0.0934827459375045,-0.48155251153178424,2.3374723267294417,0.9229186333602805,-2.35442636370607,2.6615560028902476,-1.5931168125230688,-0.11131693777200406,-0.48295520893816357,2.3553401481146476,0.9178389620408246,-2.3595173162844367,-0.421314,0.296598,0.820942,0.445862,0.861624,0.063607,0.234021,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.2417,1788063454.4312,0.5034575666015273,1.697971054054534,-2.3617888334833093,-0.15428828380442103,-1.9680597665568813,1.3768804344748102,-0.8188320591137682,1.7112003099927462,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576506,0.388106,0.954132,-0.535306,0.781368,-0.178826,0.266332,,,,1,1,1,2.656588042979371,-1.5912975052302476,-0.09319135329449411,-0.4815166944175972,2.337161982516365,0.9229984085156067,-2.3543767124043686,2.661332829990899,-1.5931450420306235,-0.11068310543256521,-0.48296213315699776,2.354789406401219,0.9179759816789091,-2.3593727066372456,-0.421314,0.296598,0.820942,0.445862,0.861624,0.063607,0.234021,,,,1,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.2914,1788063454.4808,0.5035926139384778,1.6979162490703539,-2.3642803919398427,-0.1542471571578993,-1.9654822145374875,1.3770443807617323,-0.8189117134783792,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576506,0.388106,0.954132,-0.535306,0.781368,-0.178826,0.266332,,,,1,1,1,2.656535505383097,-1.5912914326231928,-0.09295688048270723,-0.48150843766624857,2.336908744548337,0.9230552283136708,-2.3543235862757985,2.661332829990899,-1.5931450420306235,-0.11068310543256521,-0.48296213315699776,2.354789406401219,0.9179759816789091,-2.3593727066372456,-0.421314,0.296603,0.820943,0.44587,0.861622,0.063611,0.234014,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.3477,1788063454.5372,0.5036828672780777,1.6978804653351862,-2.36589851928338,-0.15421810777565204,-1.9638138798609437,1.3771537379061167,-0.8189635604326551,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576506,0.388106,0.954132,-0.535306,0.781368,-0.178826,0.266332,,,,1,1,0,2.6565268557610535,-1.5912900640622112,-0.09291260036195248,-0.4815078067947878,2.3368582703717284,0.9230644968411518,-2.3543146708649134,2.6610811612678864,-1.5931455746628416,-0.10978189171968239,-0.48296959000805,2.3539968496608115,0.9181985553670126,-2.3591729695554897,-0.421314,0.296603,0.820943,0.44587,0.861622,0.063611,0.234014,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.4115,1788063454.6009,0.5037897030296529,1.6978448373344088,-2.3670820369487564,-0.15416300776427058,-1.9626622899144748,1.3772788310575466,-0.819011337009557,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.57649,0.38812,0.954149,-0.535332,0.781346,-0.178806,0.266358,,,,1,0,1,2.656479995595485,-1.5912826497504802,-0.09267270851701993,-0.4815043889875176,2.3365848216290046,0.9231147099869002,-2.3542663707625415,2.6610811612678864,-1.5931455746628416,-0.10978189171968239,-0.48296959000805,2.3539968496608115,0.9181985553670126,-2.3591729695554897,-0.421315,0.2966,0.820941,0.445862,0.861624,0.063606,0.23402,,,,1,0,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.4507,1788063454.6401,0.503906858309857,1.697802320376451,-2.3682067238644566,-0.15411407770459007,-1.961593191775436,1.3774182215173185,-0.8190708272530811,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576486,0.388122,0.954151,-0.535336,0.781344,-0.178802,0.266358,,,,1,1,1,2.656447682871137,-1.5912775371648056,-0.0925072895739878,-0.4815020322168391,2.3363962633142874,0.9231493347799954,-2.3542330651206385,2.6608241662226937,-1.5931365199151353,-0.10888280853567164,-0.48298823213568054,2.3528895072795564,0.9185210641750211,-2.3588134428083287,-0.421314,0.296601,0.820942,0.445865,0.861623,0.063608,0.234017,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.4931,1788063454.6826,0.5039908253498258,1.6977715082796765,-2.368995752685265,-0.1540801405281925,-1.9608460307733164,1.377518342924902,-0.8191141639526283,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576486,0.388122,0.954151,-0.535336,0.781344,-0.178802,0.266358,,,,1,1,0,2.656431142478333,-1.591275723548906,-0.09243609562810866,-0.4814992868030435,2.336320602473104,0.9231671659152254,-2.354216410701375,2.6606177712382126,-1.5931184104197227,-0.10833153419002524,-0.48300314583778503,2.3522796433899282,0.9187065533449452,-2.3585982593922505,-0.421314,0.296601,0.820942,0.445865,0.861623,0.063608,0.234017,,,,1,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.5482,1788063454.7376,0.5041382141606711,1.697717863004027,-2.3721242086818197,-0.15402296911493746,-1.957619920169061,1.3776953523141735,-0.8191905037509266,1.7111999105185827,0.6352991419882471,2.336899355462503,-1.544021970459676,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576509,0.388094,0.954119,-0.535294,0.781383,-0.178838,0.266304,,,,1,1,1,2.656387773987781,-1.5912705552084812,-0.09224095115674609,-0.48149286942504915,2.336109125387047,0.923213962731063,-2.3541725398345363,2.6606177712382126,-1.5931184104197227,-0.10833153419002524,-0.48300314583778503,2.3522796433899282,0.9187065533449452,-2.3585982593922505,-0.421314,0.296603,0.820943,0.445869,0.861621,0.063611,0.234014,,,,1,1,1,0,0,,,,,0,1,0,0,,,,,0,1,0,0,,
3.5975,1788063454.787,0.5043323217782989,1.6976478004297784,-2.375382900012852,-0.1539452495852385,-1.9545275800198034,1.3779277171689917,-0.8192896772266915,1.7111999105185827,0.6352991419882471,2.336899355462503,-1.544021970459676,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576511,0.388091,0.954115,-0.535291,0.781387,-0.178842,0.266298,,,,1,1,1,2.6563499010518896,-1.5912652938069172,-0.09205518774944646,-0.4814886794624141,2.3359007325234433,0.923254909291185,-2.354133859879073,2.660342400381498,-1.5930821914288977,-0.10713897065388775,-0.4830169942754534,2.3512913443094,0.9190081563383966,-2.358321556954991,-0.421314,0.296601,0.820942,0.445865,0.861623,0.063608,0.234018,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.6409,1788063454.8304,0.504442596923675,1.6976084418294104,-2.376658000656268,-0.1538996091571712,-1.953075762241336,1.3780587637804045,-0.8193449983894813,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576443,0.388107,0.954132,-0.535335,0.781393,-0.178765,0.26624,,,,1,1,1,2.6563233080509074,-1.591261599441702,-0.09192475142713841,-0.48148573742272677,2.3357544066182565,0.923283660479544,-2.3541067002182388,2.6599437251663134,-1.592961816547626,-0.10627450856404803,-0.48302232059763356,2.3502724188763358,0.919340119368275,-2.3580227502806843,-0.421314,0.2966,0.820942,0.445864,0.861623,0.063608,0.234019,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.6916,1788063454.881,0.5045032400237552,1.6975867975365557,-2.3773592108488932,-0.15387451032789695,-1.9522773708129,1.3781308296366224,-0.8193754209003759,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576478,0.38811,0.954137,-0.535328,0.781365,-0.178802,0.266312,,,,1,1,1,2.6563226725796802,-1.5912606439947112,-0.09191327797697289,-0.4814874514873838,2.3357379420624373,0.92328381751683,-2.3541056822797914,2.6599437251663134,-1.592961816547626,-0.10627450856404803,-0.48302232059763356,2.3502724188763358,0.919340119368275,-2.3580227502806843,-0.421314,0.296601,0.820942,0.445865,0.861623,0.063608,0.234018,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.7463,1788063454.9357,0.5045304914679173,1.6975770451614929,-2.377791161277708,-0.1538634295687743,-1.9518579024067626,1.378163198280658,-0.819389178557765,1.7112003099927462,0.6352982098818656,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576487,0.388111,0.954139,-0.535326,0.781358,-0.178811,0.266331,,,,1,1,1,2.656319855087342,-1.5912598626950185,-0.09189664547383676,-0.4814879599001678,2.3357180634254653,0.9232865622976171,-2.354102646784806,2.6597820712881455,-1.5928776606571795,-0.10528541053519261,-0.48302551639094166,2.3492593523976697,0.9196284065562761,-2.357766820499928,-0.421314,0.296602,0.820943,0.445868,0.861622,0.063611,0.234015,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.7954,1788063454.9849,0.504720029734026,1.697509215792565,-2.38079544739318,-0.15378636107072371,-1.948940430807311,1.3783883275116204,-0.8194848653225385,1.7112003099927462,0.6352991419882471,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.576487,0.388111,0.954139,-0.535326,0.781358,-0.178811,0.266331,,,,1,1,1,2.656256169556256,-1.59125146808312,-0.09159979786843786,-0.4814802387029087,2.3353916258850367,0.9233549381685636,-2.354037919580858,2.6597820712881455,-1.5928776606571795,-0.10528541053519261,-0.48302551639094166,2.3492593523976697,0.9196284065562761,-2.357766820499928,-0.421314,0.296602,0.820943,0.445868,0.861622,0.063611,0.234015,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.8437,1788063455.0332,0.504867813992885,1.6974575094188433,-2.3829692569441585,-0.1537261686315946,-1.946653985642246,1.3785646186480125,-0.8195579890643893,1.7112003099927462,0.6352991419882471,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.57646,0.388108,0.954134,-0.535332,0.78138,-0.178783,0.266275,,,,1,1,1,2.6561961352707257,-1.5912470710546207,-0.09130257531561378,-0.4814642372836403,2.335059507345101,0.923423738390937,-2.3539819255345007,2.659556235227707,-1.592823332170942,-0.10427660511427059,-0.48302764691981376,2.3482185890436664,0.9198975855634559,-2.357550838135522,-0.421314,0.296602,0.820943,0.445868,0.861622,0.063611,0.234015,,,,1,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.8911,1788063455.0805,0.5050141095608724,1.6974067904264154,-2.3852125756208613,-0.1536668245499398,-1.9442681106984754,1.3787395796815862,-0.8196298957589958,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.57646,0.388108,0.954134,-0.535332,0.78138,-0.178783,0.266275,,,,1,1,0,2.6561444921579738,-1.5912569850677962,-0.09105709457367439,-0.481418439915175,2.334796677936002,0.9234959740194754,-2.353949672497194,2.659556235227707,-1.592823332170942,-0.10427660511427059,-0.48302764691981376,2.3482185890436664,0.9198975855634559,-2.357550838135522,-0.421314,0.2966,0.820942,0.445865,0.861623,0.063608,0.234018,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
3.9409,1788063455.1303,0.505128501943242,1.6973547926729373,-2.3871913828043256,-0.15364738125610886,-1.9424096225077858,1.3788808948742313,-0.819707201486365,1.7111999105185827,0.6352986759350563,2.336899355462503,-1.544021437827458,-0.33428317582005407,-0.514762407101416,-2.259110284234051,0.57647,0.388122,0.954151,-0.535346,0.781346,-0.17879,0.26634,,,,1,1,1,2.6561155363983637,-1.5912458585877374,-0.09091896992225561,-0.4814325484525593,2.3346397466608733,0.9235197959241529,-2.35391068816336,2.6590960409913413,-1.5927780584324107,-0.10315062060538509,-0.4830292448164678,2.346986610723396,0.9202438630841934,-2.357174267157385,-0.421314,0.296604,0.820942,0.445868,0.861622,0.06361,0.234016,,,,1,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,
